accuracy,aimTime,alpha1,alpha2,alpha3,backwardSpeed,base_capture_points,base_defense_points,base_xp,battles,caliber,damage,damage_blocked,damage_received,direct_hits,distance_traveled,dpm1,dpm2,dpm3,forwardSpeed,frags,gunDepression,gunElevation,hit_rate,hp,intraClipReload,life_time,maxAmmo,pen1,pen2,pen3,pen_rate,penetrations,player_winrate,player_wn8,potentialDamage,potential_damage_received,power,reload,shell1_ARMOR_PIERCING,shell1_ARMOR_PIERCING_CR,shell1_HIGH_EXPLOSIVE,shell1_HOLLOW_CHARGE,shell2_ARMOR_PIERCING,shell2_ARMOR_PIERCING_CR,shell2_HIGH_EXPLOSIVE,shell2_HOLLOW_CHARGE,shell3_ARMOR_PIERCING,shell3_HIGH_EXPLOSIVE,shell3_HOLLOW_CHARGE,shellVelocity1,shellVelocity2,shellVelocity3,shots_fired,sniper_damage,specificPower,spots,spotting_assist,survival,tier,tracking_assist,traverseSpeed,turretTraverseDispersion,turretTraverseSpeed,vehicleMovementDispersion,vehicleRotationDispersion,viewRange,weight,winrate,winrate_differential
0.2093023255813953,0.2033898305084745,0.2732049036777583,0.180045871559633,0.2329873125720876,0.135593220338983,0.1749174917491749,0.0579710144927536,0.4800531914893617,0.016246983393535,0.4183040330920372,0.1764159702878366,0.1242255266418835,0.3794940079893475,0.0299840993412584,0.3450789793438639,0.380301921925916,0.380301921925916,0.3464514784723711,0.3382352941176471,0.2085889570552147,0.3333333333333333,0.2222222222222222,0.7798518975624806,0.3829113924050633,0.1975308641975308,0.5362318840579711,0.0104166666666666,0.5864406779661017,0.4921875,0.1187845303867403,0.7682674772036474,0.0377990430622009,0.3551637279596976,0.1185737976782752,0.1238223418573351,0.2470836033700583,0.3710691823899371,0.1666666666666666,1,0,0,0,0,1,0,0,0,1,0,0.3623693379790941,0.372801875732708,0.5409356725146199,0.0153786840301576,0.0741249142072752,0.2513201684325877,0.206806282722513,0.1083877995642701,0.3189792663476874,0.6,0.2170542635658914,0.4814814814814814,0.2285714285714286,0.3666666666666666,0.2884615384615384,0.2884615384615384,0.6,0.2116301481030635,0.4062084257206207,0.5325569084171519
0.2790697674418604,0.2881355932203389,0.0411558669001751,0.0280963302752293,0.0311418685121107,0.1016949152542373,0.4422442244224422,0.2898550724637682,0.1928191489361702,0.0003566820663517,0.1683902102723198,0.0429433611884865,0.0018587360594795,0.0346205059920106,0.2293480729915954,0.3155123531794249,0.0,0.0,0.0281160054009639,0.3382352941176471,0.4601226993865031,0.3333333333333333,0.1666666666666666,0.4436902190681888,0.0300632911392405,0.1975308641975308,0.4154589371980676,0.0345982142857142,0.0881355932203389,0.0885416666666666,0.0359116022099447,0.886079027355623,0.2873205741626793,0.3521410579345089,0.1546434494195688,0.0292732166890982,0.0168502916396629,0.0225366876310272,0.0638297872340425,1,0,0,0,0,1,0,0,0,1,0,0.1554006968641115,0.1852286049237983,0.2514619883040935,0.2616946538725154,0.005490734385724,0.2834666765522634,0.3298429319371727,0.0119825708061002,0.34107997265892,0.0,0.0232558139534883,0.6666666666666666,0.2285714285714286,0.4833333333333333,0.4230769230769231,0.4230769230769231,0.2,0.0106512477175897,0.3565410199556541,0.4764425622022233
0.2093023255813953,0.3220338983050847,0.4833625218914185,0.3176605504587156,0.3944636678200692,0.135593220338983,0.16006600660066,0.0398550724637681,0.5731382978723404,0.0354231729718647,0.5260255084453637,0.2941039925719591,0.2744733581164807,0.5978695073235686,0.030438403876732,0.3552045362494937,0.5016825164594001,0.5016825164594001,0.4181557558226139,0.3382352941176471,0.2085889570552147,0.3333333333333333,0.2222222222222222,0.8520518358531317,0.620253164556962,0.1975308641975308,0.6811594202898551,0.0066964285714285,0.7830508474576271,0.6953125,0.1602209944751381,0.6745288753799392,0.0337320574162679,0.3657430730478588,0.1496683250414593,0.1776581426648721,0.4369734283862605,0.3186582809224318,0.2553191489361702,1,0,0,0,0,1,0,0,0,1,0,0.4425087108013937,0.4871043376318874,0.6530214424951267,0.0138793694311172,0.1056966369251887,0.1610587676432033,0.1832460732984293,0.1481481481481481,0.4107997265892003,0.8,0.3255813953488372,0.2222222222222222,0.2285714285714286,0.3333333333333333,0.25,0.25,0.7714285714285715,0.2391458713735037,0.4106430155210642,0.5267337215457913
0.2093023255813953,0.3220338983050847,0.3782837127845884,0.2488532110091743,0.3137254901960784,0.135593220338983,0.1666666666666666,0.0615942028985507,0.5811170212765957,0.0004686598157142,0.4915546363322992,0.2574280408542247,0.2481412639405204,0.4437416777629827,0.0306655561444688,0.3552045362494937,0.4192278764025264,0.4192278764025264,0.3626101888611583,0.3382352941176471,0.2208588957055215,0.4285714285714285,0.2222222222222222,0.8228941684665226,0.430379746835443,0.1975308641975308,0.5748792270531401,0.0085565476190476,0.6745762711864407,0.5442708333333334,0.1602209944751381,0.7110030395136778,0.0357655502392344,0.4534005037783375,0.2350746268656716,0.1588156123822341,0.3493195074530136,0.3710691823899371,0.2234042553191489,1,0,0,0,0,1,0,0,0,1,0,0.5170731707317073,0.5656506447831184,0.7573099415204678,0.0147789581905414,0.0995195607412491,0.1919673297192853,0.2198952879581151,0.1492374727668845,0.3538391433128275,0.7,0.2945736434108527,0.4444444444444444,0.1714285714285714,0.3666666666666666,0.3461538461538461,0.3461538461538461,0.7714285714285715,0.2512172854534388,0.5019955654101996,0.5436739015352038
0.2093023255813953,0.3220338983050847,0.3782837127845884,0.2488532110091743,0.3137254901960784,0.135593220338983,0.1386138613861386,0.036231884057971,0.550531914893617,0.0095388575140774,0.4915546363322992,0.2400185701021355,0.2475216852540272,0.4374167776298269,0.0290754902703112,0.3458890238963143,0.4192278764025264,0.4192278764025264,0.3626101888611583,0.3382352941176471,0.2024539877300613,0.4285714285714285,0.2222222222222222,0.8198087010182041,0.430379746835443,0.1975308641975308,0.5797101449275363,0.0085565476190476,0.6745762711864407,0.5442708333333334,0.1602209944751381,0.6960486322188449,0.0334928229665071,0.4166246851385388,0.1990049751243781,0.1588156123822341,0.3478613091380427,0.3710691823899371,0.2234042553191489,1,0,0,0,0,1,0,0,0,1,0,0.5170731707317073,0.5656506447831184,0.7573099415204678,0.0135795065113091,0.0919698009608785,0.1919673297192853,0.2146596858638743,0.1437908496732026,0.3326498063340168,0.7,0.2713178294573643,0.4444444444444444,0.1714285714285714,0.3666666666666666,0.3461538461538461,0.3461538461538461,0.7714285714285715,0.2512172854534388,0.4017738359201775,0.4626786659608257
0.1860465116279069,0.2711864406779661,0.3607705779334501,0.2373853211009174,0.3079584775086505,0.1694915254237288,0.1419141914191419,0.0326086956521739,0.4920212765957447,0.0273202654202006,0.4915546363322992,0.2012534818941504,0.1812267657992565,0.4640479360852197,0.0301355341864162,0.3410287565816119,0.4620555385953494,0.4620555385953494,0.412452137424997,0.4117647058823529,0.1411042944785276,0.3333333333333333,0.2222222222222222,0.8276766430114162,0.4620253164556962,0.1975308641975308,0.5458937198067633,0.0081845238095238,0.6745762711864407,0.5442708333333334,0.1408839779005525,0.6583586626139818,0.0327751196172248,0.3541561712846348,0.1206467661691542,0.1437415881561238,0.3263123784834738,0.3972746331236897,0.1968085106382978,1,0,0,0,0,1,0,0,0,1,0,0.4773519163763066,0.5017584994138335,0.5555555555555556,0.0142649074708704,0.0823610157858613,0.1828877825140163,0.2015706806282722,0.1176470588235294,0.2736386420596947,0.7,0.2635658914728682,0.3333333333333333,0.1428571428571428,0.4,0.2307692307692307,0.2307692307692307,0.7142857142857143,0.2766331913166971,0.29490022172949,0.4007411328745367
0.1395348837209302,0.2033898305084745,0.3345008756567426,0.2201834862385321,0.2964244521337947,0.135593220338983,0.1254125412541254,0.0326086956521739,0.574468085106383,0.0023910542952112,0.4915546363322992,0.2674094707520891,0.1806071871127633,0.4367509986684421,0.0333156659347315,0.3701903604698258,0.335226900083243,0.335226900083243,0.3254599377421102,0.4117647058823529,0.2269938650306749,0.3809523809523809,0.2222222222222222,0.8682505399568033,0.4145569620253164,0.1975308641975308,0.5410628019323671,0.0085565476190476,0.6847457627118644,0.5625,0.1602209944751381,0.7624316109422492,0.0411483253588516,0.4513853904282116,0.2723880597014925,0.1352624495289367,0.3135126377187297,0.449685534591195,0.2287234042553191,1,0,0,0,0,1,0,0,0,1,0,0.5247386759581881,0.5703399765533411,0.7309941520467836,0.0156357093899931,0.1324639670555936,0.2327956417835687,0.2617801047120419,0.1476034858387799,0.3034859876965141,0.7,0.2868217054263566,0.4444444444444444,0.1142857142857143,0.4333333333333333,0.2692307692307693,0.2692307692307693,0.7714285714285715,0.2697555285047677,0.4425720620842571,0.4748544203282159
0.2093023255813953,0.1525423728813559,0.0936952714535901,0.0625,0.0859284890426758,0.288135593220339,0.1122112211221122,0.1268115942028985,0.4268617021276595,0.0058019294754254,0.2933471216821785,0.0914577530176416,0.0108426270136307,0.2047270306258322,0.0402059513894147,0.5334143377885784,0.4043814730681863,0.4043814730681863,0.4139197351413429,0.7058823529411765,0.2331288343558282,0.1904761904761904,0.2222222222222222,0.7238506633755013,0.2088607594936709,0.1975308641975308,0.3768115942028985,0.0122767857142857,0.4033898305084746,0.375,0.0773480662983425,0.9103951367781156,0.0574162679425837,0.4443324937027708,0.2354892205638474,0.0211978465679677,0.098347375243033,0.2138364779874214,0.0390070921985815,1,0,0,0,0,1,0,0,0,1,0,0.3031358885017421,0.3405627198124267,0.4580896686159844,0.0257025359835503,0.0768702814001372,0.5146097008774565,0.612565445026178,0.2538126361655773,0.2435634540897698,0.5,0.0930232558139534,0.8518518518518519,0.1714285714285714,0.7,0.1538461538461538,0.1538461538461538,0.6571428571428571,0.06802596875634,0.5095343680709535,0.5622022233986236
0.1627906976744185,0.1016949152542372,0.2381786339754816,0.1571100917431192,0.2041522491349481,0.2372881355932203,0.0478547854785478,0.0652173913043478,0.5066489361702128,0.0003110676008026,0.3536711478800413,0.181058495821727,0.0839529120198265,0.383155792276964,0.031649882637995,0.4362089914945322,0.5496122896854425,0.5496122896854425,0.4900551468527212,0.5588235294117647,0.1779141104294478,0.3809523809523809,0.2111111111111111,0.7101203332304844,0.3987341772151899,0.1975308641975308,0.5169082125603864,0.015625,0.6542372881355932,0.5572916666666666,0.0966850828729281,0.7801823708206688,0.0401913875598086,0.4302267002518891,0.1956882255389718,0.1550471063257066,0.2360661049902787,0.3029350104821803,0.1046099290780142,1,0,0,0,0,0,0,1,0,1,0,0.4522648083623693,0.5422039859320047,0.4892787524366471,0.0188485263879369,0.1956074124914207,0.2568879208947946,0.2696335078534031,0.2107843137254902,0.2601959444064707,0.7,0.2635658914728682,0.5925925925925926,0.0857142857142857,0.6333333333333333,0.1538461538461538,0.1538461538461538,0.8857142857142857,0.17014100223169,0.3254988913525498,0.3573319216516675
0.1860465116279069,0.1016949152542372,0.1681260945709282,0.1112385321100917,0.1753171856978085,0.2033898305084746,0.1204620462046204,0.1123188405797101,0.2393617021276596,0.0026112223112372,0.332126852809376,0.0923862581244196,0.0018587360594795,0.1115179760319573,0.0258953585219959,0.2762251923855812,0.5034843876333114,0.5034843876333114,0.5777125348171569,0.4852941176470588,0.2515337423312883,0.3333333333333333,0.2777777777777778,0.5359456957729094,0.120253164556962,0.1975308641975308,0.5362318840579711,0.0178571428571428,0.4271186440677966,0.4791666666666667,0.0911602209944751,0.8708814589665653,0.0377990430622009,0.3788413098236773,0.1521558872305141,0.1130551816958277,0.0526571613739468,0.2138364779874214,0.0726950354609929,1,0,0,0,0,0,0,1,0,1,0,0.3679442508710801,0.2924970691676436,0.5487329434697856,0.0197052775873886,0.1894303363074811,0.263760371042304,0.0916230366492146,0.0413943355119825,0.34107997265892,0.4,0.1705426356589147,0.5185185185185185,0.1142857142857143,0.6333333333333333,0.3076923076923077,0.3076923076923077,0.5428571428571428,0.1177216473929803,0.3889135254988912,0.4870301746956061
